Trade_ID,User_ID,Stock_ID,Order_Type,Order_Mode,Trade_Date,Trade_Time,Quantity,Price_Per_Share,Total_Value,BrokerageFee,Exchange,Sector,Trade_Status,Settlement_Date,Currency,StopLoss,Target_Price,Holding_Type
716,312,113,Buy,Limit,19-06-2025,11:17:48,380,3513.2,1335016,82.66,BSE,FMCG,Pending,17-06-2025,INR,3474.91,3547.61,Intraday
717,105,23,Buy,Limit,09-09-2024,17:55:55,907,2543.89,2307308.23,94.93,BSE,Energy,Executed,05-04-2025,INR,2533.76,2572.58,F&O
718,259,188,Buy,Market,30-10-2024,01:27:51,544,4609.14,2507372.16,98.37,NSE,FMCG,Cancelled,22-03-2025,INR,4579.86,4616.43,Delivery
719,384,15,Sell,Market,20-02-2025,07:56:25,712,3985.11,2837398.32,59.09,BSE,Pharma,Pending,24-01-2025,INR,3956.62,4030.06,Delivery
720,231,117,Buy,Market,10-03-2025,21:22:17,37,2124.55,78608.35,74.52,BSE,FMCG,Executed,21-09-2024,INR,2089.67,2152.66,Intraday
721,298,249,Sell,StopLoss,15-03-2025,21:55:50,160,1550.8,248128,27.75,NSE,IT,Pending,01-03-2025,INR,1524.27,1586.71,F&O
722,319,83,Buy,Limit,31-03-2025,14:17:24,285,3675.69,1047571.65,79.15,BSE,IT,Executed,20-08-2024,INR,3631.9,3690.58,Intraday
723,235,265,Sell,Market,19-02-2025,10:36:57,991,4044.19,4007792.29,12.15,BSE,Energy,Pending,10-11-2024,INR,4032.07,4079.27,F&O
724,388,67,Sell,Limit,13-05-2025,01:57:35,515,4268.12,2198081.8,67.61,BSE,Pharma,Cancelled,28-06-2025,INR,4260.78,4304.2,F&O
725,392,231,Sell,StopLoss,20-05-2025,23:26:48,816,4568.75,3728100,72.36,BSE,Pharma,Cancelled,12-10-2024,INR,4563.18,4602.39,Intraday
726,480,94,Buy,StopLoss,07-05-2025,08:06:28,378,3556.77,1344459.06,52.21,NSE,FMCG,Executed,21-11-2024,INR,3542.1,3596.72,Intraday
727,59,55,Buy,Limit,02-09-2024,09:09:33,10,3813.37,38133.7,77,BSE,FMCG,Cancelled,14-12-2024,INR,3764.99,3833.73,F&O
728,258,280,Sell,StopLoss,24-11-2024,07:34:19,358,2827.29,1012169.82,31.97,NSE,FMCG,Executed,06-08-2025,INR,2796.43,2840.38,F&O
729,495,168,Buy,Limit,29-11-2024,02:44:00,931,475.26,442467.06,24.26,BSE,Banking,Executed,23-09-2024,INR,444.49,485.21,Delivery
730,140,38,Buy,StopLoss,20-06-2025,21:07:41,563,1001.14,563641.82,16.71,BSE,IT,Pending,18-07-2025,INR,957.17,1049.3,F&O
731,84,276,Sell,StopLoss,27-07-2025,03:50:24,868,1012.81,879119.08,7.92,BSE,FMCG,Cancelled,22-10-2024,INR,964.64,1020.22,Intraday
732,430,120,Sell,Market,27-06-2025,02:59:51,507,4948.1,2508686.7,49.61,NSE,FMCG,Cancelled,23-02-2025,INR,4933.29,4963.25,Delivery
733,259,241,Buy,Limit,21-12-2024,14:34:16,259,1336.12,346055.08,32.92,NSE,Auto,Executed,23-07-2025,INR,1301.54,1375.04,Delivery
734,9,293,Sell,Limit,03-11-2024,23:13:41,789,3654.07,2883061.23,83.58,BSE,FMCG,Executed,01-08-2025,INR,3604.52,3696,F&O
735,294,254,Sell,Limit,01-10-2024,11:15:00,897,2739.23,2457089.31,63.62,BSE,Pharma,Executed,17-12-2024,INR,2689.47,2777.83,F&O
736,100,283,Sell,Market,06-12-2024,20:44:21,114,3757.63,428369.82,91.1,NSE,Banking,Cancelled,30-01-2025,INR,3721.27,3789.8,Delivery
737,168,273,Sell,Market,20-01-2025,10:36:54,98,2987.69,292793.62,27.59,NSE,Pharma,Pending,13-09-2024,INR,2978.45,3029.52,Intraday
738,371,212,Sell,Market,20-08-2024,13:09:17,991,619.29,613716.39,85.94,BSE,Banking,Executed,12-10-2024,INR,603.92,647.77,Intraday
739,190,63,Sell,StopLoss,25-03-2025,10:56:51,170,3073.44,522484.8,86.01,NSE,FMCG,Executed,04-06-2025,INR,3059.11,3122.77,Intraday
740,404,258,Buy,StopLoss,12-04-2025,00:37:35,377,4497.11,1695410.47,34.19,NSE,Energy,Executed,01-09-2024,INR,4472.66,4506.47,F&O
741,58,222,Sell,StopLoss,14-04-2025,08:32:15,890,2194.42,1953033.8,85.06,BSE,Pharma,Pending,19-10-2024,INR,2176.16,2219.02,F&O
742,365,170,Buy,Limit,19-06-2025,15:48:22,94,1440.81,135436.14,58.05,BSE,Energy,Executed,20-03-2025,INR,1401.58,1449.64,Delivery
743,499,125,Buy,Limit,07-02-2025,03:59:39,925,1601.89,1481748.25,9.72,NSE,Pharma,Pending,05-09-2024,INR,1577.19,1648.37,Delivery
744,97,223,Sell,Limit,23-10-2024,07:55:08,594,3412.22,2026858.68,52.18,NSE,Pharma,Cancelled,26-04-2025,INR,3371.56,3451.02,Intraday
745,132,6,Buy,StopLoss,04-06-2025,03:05:48,720,3943.13,2839053.6,12.77,NSE,IT,Cancelled,21-12-2024,INR,3897.1,3959.05,Intraday
746,257,141,Buy,StopLoss,02-02-2025,00:46:39,167,2111.5,352620.5,42.58,NSE,Auto,Executed,19-07-2025,INR,2103.02,2151.8,F&O
747,288,31,Buy,Limit,12-05-2025,12:13:55,99,3630.49,359418.51,23.14,BSE,FMCG,Pending,12-08-2025,INR,3585.9,3655.75,Intraday
748,440,270,Buy,Limit,24-06-2025,11:47:23,971,1927.25,1871359.75,46.53,BSE,Banking,Pending,06-08-2025,INR,1914.03,1939.47,Delivery
749,263,284,Buy,Limit,17-12-2024,03:42:32,7,4749.39,33245.73,48.29,NSE,Banking,Cancelled,31-10-2024,INR,4731.76,4777.29,F&O
750,122,292,Buy,Market,04-02-2025,04:42:33,920,1222.96,1125123.2,47.62,NSE,Auto,Pending,21-08-2024,INR,1213.54,1232.45,F&O
751,205,246,Buy,Market,14-01-2025,19:46:46,940,4721.42,4438134.8,93.26,NSE,Energy,Executed,10-08-2025,INR,4698.96,4735.47,Delivery
752,56,58,Sell,Market,27-02-2025,19:01:34,367,3596.63,1319963.21,87.38,NSE,IT,Cancelled,21-11-2024,INR,3572.55,3640.12,Intraday
753,256,100,Sell,Limit,23-06-2025,03:26:08,854,4375.46,3736642.84,29.53,NSE,Energy,Cancelled,15-12-2024,INR,4336.63,4404.91,Intraday
754,451,5,Buy,StopLoss,12-12-2024,22:16:54,976,4794.84,4679763.84,41.57,NSE,IT,Cancelled,19-07-2025,INR,4759.49,4804.87,F&O
755,417,152,Buy,Market,15-12-2024,13:42:06,950,1736.17,1649361.5,22.38,BSE,IT,Pending,13-11-2024,INR,1689.43,1741.33,Intraday
756,306,12,Buy,Market,11-03-2025,20:56:19,797,3884.37,3095842.89,94.78,NSE,IT,Cancelled,01-07-2025,INR,3854.1,3914.6,Intraday
757,223,203,Sell,Market,31-07-2025,21:40:27,937,3044,2852228,88,BSE,Energy,Pending,10-08-2025,INR,2996.18,3084.12,Intraday
758,98,184,Sell,Market,30-04-2025,20:52:23,806,933.73,752586.38,16.95,NSE,Auto,Executed,10-03-2025,INR,891.45,940.48,Intraday
759,101,209,Sell,StopLoss,08-09-2024,02:54:33,628,64.72,40644.16,76.52,BSE,Pharma,Pending,23-02-2025,INR,59.1,86.88,F&O
760,229,193,Buy,Market,31-01-2025,13:24:53,392,1774.75,695702,7.53,BSE,IT,Executed,16-11-2024,INR,1727.09,1808.71,Delivery
761,108,102,Sell,StopLoss,08-05-2025,10:13:32,262,196.07,51370.34,45.79,NSE,Pharma,Pending,13-01-2025,INR,148.38,236.61,Intraday
762,82,20,Sell,StopLoss,22-12-2024,04:38:57,726,2482.38,1802207.88,93.4,NSE,Banking,Cancelled,26-05-2025,INR,2466.53,2519.8,Intraday
763,340,174,Sell,Limit,01-09-2024,17:17:27,442,927.3,409866.6,67.87,BSE,IT,Pending,12-04-2025,INR,907.09,936.59,Delivery
764,427,175,Sell,Market,09-02-2025,03:37:56,448,4804.68,2152496.64,26.47,NSE,FMCG,Cancelled,21-05-2025,INR,4790.26,4843.39,Intraday
765,73,191,Buy,Market,30-09-2024,19:40:54,468,2855.01,1336144.68,68.35,BSE,IT,Executed,17-01-2025,INR,2826.22,2878.6,F&O
766,252,235,Sell,StopLoss,30-03-2025,10:30:06,304,2049.52,623054.08,51,NSE,FMCG,Executed,04-05-2025,INR,2023.33,2094.35,Delivery
767,115,285,Buy,Limit,15-05-2025,05:56:38,984,3975.87,3912256.08,15.95,BSE,Auto,Cancelled,10-10-2024,INR,3951.77,4023.16,Intraday
768,245,3,Buy,Limit,16-11-2024,22:53:03,605,3917.61,2370154.05,97.79,NSE,Banking,Cancelled,09-02-2025,INR,3897.61,3930.05,Delivery
769,76,114,Buy,Limit,28-02-2025,07:57:15,514,4551.09,2339260.26,76.31,NSE,FMCG,Executed,02-12-2024,INR,4543.2,4588.7,F&O
770,67,179,Sell,Limit,12-03-2025,01:08:28,788,3162.81,2492294.28,34.58,NSE,Banking,Pending,20-01-2025,INR,3121.37,3168.98,Intraday
771,474,175,Sell,StopLoss,27-08-2024,20:37:36,353,3785.1,1336140.3,69.1,NSE,FMCG,Executed,11-12-2024,INR,3778.34,3814.79,Intraday
772,9,35,Buy,StopLoss,04-06-2025,06:26:27,904,411.4,371905.6,79.12,BSE,Auto,Cancelled,28-06-2025,INR,377.4,440.94,F&O
773,110,86,Sell,Market,20-05-2025,20:08:15,780,4786.67,3733602.6,69.38,NSE,Pharma,Executed,07-12-2024,INR,4768.53,4808.97,Intraday
774,411,96,Buy,Market,19-08-2024,16:49:57,931,3406.33,3171293.23,6.93,BSE,Pharma,Cancelled,10-03-2025,INR,3397.78,3421.89,F&O
775,416,15,Buy,Limit,22-08-2024,23:30:21,246,1528.18,375932.28,61,BSE,Pharma,Executed,22-10-2024,INR,1486.13,1535.33,Intraday
776,101,261,Sell,StopLoss,13-02-2025,13:21:25,386,896.08,345886.88,84.93,NSE,FMCG,Cancelled,16-08-2025,INR,887.85,916.44,Intraday
777,115,97,Buy,StopLoss,08-05-2025,01:12:27,666,440.41,293313.06,15.09,BSE,FMCG,Executed,19-04-2025,INR,434.96,468.24,F&O
778,468,122,Sell,StopLoss,14-08-2025,07:54:51,421,592.92,249619.32,45.25,NSE,Energy,Pending,12-03-2025,INR,548.34,608.39,Delivery
779,25,115,Sell,StopLoss,24-04-2025,06:42:24,263,3257.83,856809.29,36.69,BSE,FMCG,Pending,21-08-2024,INR,3212.57,3266.14,Delivery
780,141,155,Sell,Limit,03-01-2025,07:57:37,57,2437.45,138934.65,46.05,NSE,FMCG,Cancelled,21-05-2025,INR,2419.76,2485.43,F&O
781,189,38,Sell,Market,27-09-2024,21:13:58,404,2106.75,851127,43.92,BSE,IT,Cancelled,26-01-2025,INR,2060.13,2144.04,F&O
782,13,258,Sell,Limit,02-09-2024,06:59:55,510,187.53,95640.3,91.31,NSE,Energy,Cancelled,03-04-2025,INR,175.1,218.13,Delivery
783,66,100,Sell,Market,04-10-2024,09:57:19,703,495.97,348666.91,31.95,NSE,Energy,Cancelled,20-07-2025,INR,486.46,512.85,Intraday
784,322,249,Sell,StopLoss,17-12-2024,21:18:07,774,417.78,323361.72,21.96,NSE,IT,Cancelled,04-07-2025,INR,411.7,440.59,F&O
785,497,67,Buy,Market,22-07-2025,11:59:24,567,660.6,374560.2,98.76,BSE,Pharma,Pending,02-04-2025,INR,629.93,680.31,Delivery
786,27,199,Sell,StopLoss,18-12-2024,03:47:36,807,4477.6,3613423.2,96.38,BSE,IT,Executed,21-08-2024,INR,4435.44,4509.51,Delivery
787,307,215,Buy,Market,18-08-2025,19:38:02,765,4987.01,3815062.65,94.5,NSE,IT,Cancelled,14-02-2025,INR,4940.02,5015.95,F&O
788,471,23,Sell,Limit,03-05-2025,10:56:07,165,2112.08,348493.2,44.41,BSE,Energy,Cancelled,06-03-2025,INR,2106.3,2141.15,F&O
789,444,11,Buy,Market,21-04-2025,21:47:50,545,2551.67,1390660.15,76.75,BSE,FMCG,Pending,06-01-2025,INR,2525.12,2559.72,Delivery
790,106,293,Sell,StopLoss,23-04-2025,14:11:21,222,1268.8,281673.6,21.05,BSE,FMCG,Pending,14-11-2024,INR,1222.9,1304.12,Intraday
791,167,22,Buy,Market,07-05-2025,18:25:53,566,3936.65,2228143.9,8.81,BSE,FMCG,Executed,24-03-2025,INR,3900.07,3959.24,Intraday
792,68,7,Buy,StopLoss,28-04-2025,16:50:45,774,1751.17,1355405.58,29.01,NSE,FMCG,Executed,04-12-2024,INR,1725.35,1759,Intraday
793,68,229,Buy,Market,28-04-2025,01:17:47,657,1324.18,869986.26,86.5,NSE,Banking,Pending,13-11-2024,INR,1275.95,1368.44,F&O
794,479,107,Buy,Market,11-04-2025,00:32:45,874,3185.32,2783969.68,65.22,NSE,Auto,Executed,20-10-2024,INR,3176.28,3223.76,Delivery
795,123,37,Sell,StopLoss,23-03-2025,09:55:51,913,2960.71,2703128.23,64.84,NSE,IT,Pending,01-07-2025,INR,2938.88,2991.64,F&O
796,340,51,Sell,Limit,22-12-2024,17:57:32,761,3797.81,2890133.41,6.21,NSE,Banking,Pending,11-10-2024,INR,3755.12,3817.5,Delivery
797,373,193,Sell,Limit,12-05-2025,03:25:29,597,147.82,88248.54,8.36,BSE,IT,Cancelled,07-09-2024,INR,122.8,159.58,F&O
798,27,277,Sell,Limit,08-02-2025,15:03:29,665,1678.61,1116275.65,15.96,BSE,Energy,Pending,08-04-2025,INR,1649.22,1684.13,F&O
799,222,32,Sell,Market,23-11-2024,17:56:41,341,3282.51,1119335.91,7.64,NSE,Pharma,Cancelled,25-10-2024,INR,3246.54,3292.19,Intraday
800,259,197,Sell,Limit,08-04-2025,21:32:24,556,4162.12,2314138.72,35.7,NSE,IT,Executed,20-12-2024,INR,4124.67,4178.65,F&O
801,499,158,Buy,Market,05-07-2025,13:22:31,357,1342.03,479104.71,42.27,BSE,Energy,Executed,03-10-2024,INR,1316.02,1364.09,Delivery
802,186,88,Sell,Limit,19-01-2025,09:37:01,153,2871.23,439298.19,72,BSE,Auto,Executed,11-11-2024,INR,2861.28,2888.13,Delivery
803,183,176,Buy,Limit,15-09-2024,19:34:32,963,1878.96,1809438.48,31.21,BSE,Pharma,Cancelled,25-03-2025,INR,1859.19,1928.55,F&O
804,320,196,Sell,Limit,09-01-2025,09:10:21,155,1490.07,230960.85,67.61,BSE,FMCG,Cancelled,04-05-2025,INR,1451.61,1532.47,Delivery
805,196,57,Buy,StopLoss,01-02-2025,02:36:35,882,2116.29,1866567.78,5.62,NSE,Pharma,Cancelled,12-08-2025,INR,2093.62,2136.99,Delivery
806,203,23,Buy,Limit,25-09-2024,02:01:38,826,445.66,368115.16,50.35,BSE,Energy,Pending,01-08-2025,INR,398.81,491.37,Delivery
807,5,183,Sell,Market,16-01-2025,10:49:40,895,2371.16,2122188.2,90.67,BSE,Auto,Cancelled,28-06-2025,INR,2352.24,2402.1,Intraday
808,62,98,Sell,Limit,25-08-2024,17:42:53,519,2847.47,1477836.93,67.87,NSE,FMCG,Pending,07-04-2025,INR,2820.94,2864.81,Intraday
809,220,210,Sell,Limit,02-10-2024,00:35:57,74,1582.43,117099.82,47.04,BSE,FMCG,Pending,02-03-2025,INR,1533.93,1606.75,Intraday
810,318,188,Sell,Limit,01-02-2025,13:02:21,9,468.36,4215.24,65.06,NSE,FMCG,Executed,06-05-2025,INR,452.86,498.3,Intraday
811,311,45,Sell,Market,29-01-2025,14:22:44,554,191.46,106068.84,5.58,BSE,Energy,Cancelled,26-01-2025,INR,181.32,241.06,F&O
812,470,75,Buy,Market,09-05-2025,12:06:30,370,1691.66,625914.2,41.81,BSE,FMCG,Cancelled,28-08-2024,INR,1669.91,1698.99,F&O
813,92,105,Sell,Market,01-01-2025,15:36:38,582,1008.02,586667.64,21.24,NSE,IT,Cancelled,22-11-2024,INR,976.58,1048.79,F&O
814,441,232,Buy,StopLoss,23-09-2024,17:26:22,744,1143.9,851061.6,13.78,BSE,Auto,Cancelled,08-06-2025,INR,1109.16,1171.84,F&O
815,408,236,Sell,Market,16-02-2025,11:04:30,418,4568.79,1909754.22,16,NSE,Auto,Executed,11-12-2024,INR,4562.59,4609.38,Intraday
816,388,66,Buy,Market,19-06-2025,05:41:22,321,4550.51,1460713.71,63.1,NSE,IT,Executed,29-10-2024,INR,4513.2,4587.7,F&O
817,265,220,Sell,StopLoss,20-12-2024,15:37:24,87,4677.86,406973.82,36.06,NSE,Energy,Pending,12-02-2025,INR,4628.97,4718.91,F&O
818,363,228,Buy,Limit,14-11-2024,21:18:08,609,2211.44,1346766.96,18.25,BSE,Banking,Pending,26-11-2024,INR,2181.17,2255.73,Delivery
819,263,190,Sell,Limit,02-03-2025,16:36:20,755,4041.64,3051438.2,50.11,BSE,Banking,Executed,12-10-2024,INR,4023.14,4070.25,Delivery
820,123,50,Sell,Market,25-08-2024,04:45:55,616,2870,1767920,77.28,NSE,Banking,Pending,24-11-2024,INR,2825.98,2903.54,Intraday
821,78,196,Sell,Limit,17-09-2024,08:14:43,47,3718.81,174784.07,24.22,BSE,FMCG,Executed,17-05-2025,INR,3681.11,3758.86,F&O
822,185,19,Buy,StopLoss,04-05-2025,02:25:40,140,4632.02,648482.8,31.85,BSE,Energy,Pending,18-10-2024,INR,4601.17,4657.38,F&O
823,182,96,Buy,Limit,27-06-2025,13:53:01,842,2235.85,1882585.7,61.63,BSE,Pharma,Pending,15-02-2025,INR,2220.21,2260.02,Delivery
824,1,19,Sell,Limit,29-06-2025,02:21:00,688,2645.96,1820420.48,80.63,BSE,Energy,Pending,15-06-2025,INR,2616.56,2693.7,F&O
825,464,132,Sell,Limit,21-09-2024,20:05:17,171,4719.6,807051.6,41,BSE,Auto,Pending,03-05-2025,INR,4672.08,4768.71,F&O
826,258,269,Sell,Market,11-04-2025,23:27:07,564,4840.97,2730307.08,31.2,NSE,Pharma,Pending,31-01-2025,INR,4810.5,4869.48,F&O
827,82,94,Sell,Market,17-01-2025,16:49:51,519,2907.71,1509101.49,53.05,NSE,FMCG,Cancelled,13-03-2025,INR,2873.51,2921.38,F&O
828,147,37,Sell,StopLoss,24-02-2025,11:33:24,869,4940.65,4293424.85,90.01,NSE,IT,Cancelled,23-02-2025,INR,4896.04,4957.5,Intraday
829,451,19,Buy,StopLoss,23-07-2025,17:07:05,174,4477.32,779053.68,75.15,BSE,Energy,Pending,30-09-2024,INR,4441.44,4519.12,Intraday
830,194,193,Buy,StopLoss,05-11-2024,23:48:56,985,2686.63,2646330.55,42.16,BSE,IT,Cancelled,21-06-2025,INR,2638.61,2719.16,Intraday
831,155,299,Sell,Limit,09-07-2025,21:53:08,851,3828.83,3258334.33,37.16,NSE,IT,Executed,26-12-2024,INR,3810.7,3837.85,F&O
832,448,2,Sell,Limit,09-01-2025,12:01:55,472,4400.14,2076866.08,40.84,NSE,Auto,Cancelled,17-08-2025,INR,4389.43,4406.35,Intraday
833,431,268,Buy,StopLoss,20-07-2025,06:06:53,210,1990.68,418042.8,82.49,BSE,Energy,Pending,22-03-2025,INR,1945.61,2004.85,Delivery
834,31,206,Buy,StopLoss,15-01-2025,00:44:09,896,459,411264,97.61,BSE,Pharma,Cancelled,18-01-2025,INR,445.29,508.95,F&O
835,438,140,Sell,Limit,25-03-2025,18:49:15,538,1494.72,804159.36,7.04,NSE,Auto,Cancelled,08-01-2025,INR,1463.24,1516.71,Delivery
836,310,63,Sell,Limit,06-05-2025,09:54:53,969,4869.44,4718487.36,62.34,NSE,FMCG,Executed,18-07-2025,INR,4820.74,4913.56,Delivery
837,218,88,Sell,Limit,16-03-2025,08:22:39,570,3849.01,2193935.7,76.98,BSE,Auto,Executed,08-07-2025,INR,3839.75,3856.27,Delivery
838,422,140,Sell,StopLoss,22-01-2025,02:33:18,799,2992.03,2390631.97,80.68,NSE,Auto,Executed,08-03-2025,INR,2965.71,3022.57,F&O
839,479,229,Sell,Limit,18-08-2025,11:57:02,211,4904.55,1034860.05,55.01,NSE,Banking,Pending,27-06-2025,INR,4874.43,4945.53,F&O
840,304,273,Sell,Limit,06-03-2025,08:23:39,310,2663,825530,45.09,NSE,Pharma,Executed,25-12-2024,INR,2628.6,2692.72,Intraday
841,395,28,Sell,Market,09-07-2025,09:06:00,716,716.2,512799.2,48.9,BSE,IT,Executed,03-09-2024,INR,676.72,731.34,F&O
842,88,63,Buy,StopLoss,13-04-2025,00:59:32,607,1687.66,1024409.62,57.38,NSE,FMCG,Executed,08-01-2025,INR,1641.6,1733.59,Delivery
843,494,63,Buy,StopLoss,16-07-2025,20:50:57,758,3838.57,2909636.06,81.99,NSE,FMCG,Cancelled,26-12-2024,INR,3809.16,3878.15,Delivery
844,138,195,Buy,Market,22-07-2025,18:07:12,426,3272.91,1394259.66,89.61,NSE,Banking,Cancelled,23-08-2024,INR,3246.56,3306.3,Delivery
845,397,200,Sell,Limit,13-10-2024,09:22:06,438,3255.53,1425922.14,83.86,NSE,FMCG,Executed,31-12-2024,INR,3228.75,3290.72,Delivery
846,381,125,Sell,Limit,17-02-2025,10:00:30,415,890.93,369735.95,34.91,NSE,Pharma,Cancelled,13-07-2025,INR,848.21,936.78,F&O
847,280,78,Buy,StopLoss,04-02-2025,15:29:41,996,2513.11,2503057.56,72.72,NSE,Banking,Cancelled,19-12-2024,INR,2491.25,2520.17,Intraday
848,240,288,Sell,Market,08-04-2025,20:13:29,989,4282.69,4235580.41,49.41,BSE,FMCG,Cancelled,31-07-2025,INR,4270.08,4328.52,F&O
849,401,211,Buy,StopLoss,23-12-2024,22:43:50,322,1117.52,359841.44,76.87,NSE,Auto,Cancelled,30-06-2025,INR,1096.44,1140.09,F&O
850,65,197,Buy,StopLoss,06-12-2024,02:31:19,730,4663.48,3404340.4,5.66,NSE,IT,Executed,17-09-2024,INR,4624.54,4700.59,F&O
851,474,59,Sell,Market,01-04-2025,05:03:13,578,1856.35,1072970.3,70.92,BSE,Banking,Cancelled,16-01-2025,INR,1821.06,1863.87,F&O
852,166,145,Sell,StopLoss,30-08-2024,19:57:03,751,53.18,39938.18,90.1,BSE,Auto,Cancelled,27-06-2025,INR,47.98,61.66,Delivery
853,477,135,Buy,Market,17-05-2025,16:34:51,113,2650.74,299533.62,48.15,BSE,FMCG,Cancelled,22-06-2025,INR,2620.95,2659.8,F&O
854,332,166,Buy,Limit,24-05-2025,15:57:54,641,2668.16,1710290.56,26.76,BSE,Banking,Pending,11-03-2025,INR,2661.82,2710,F&O
855,379,96,Buy,Limit,05-03-2025,06:36:40,499,2145.75,1070729.25,61.3,BSE,Pharma,Cancelled,16-12-2024,INR,2100.72,2193.97,Delivery
856,128,26,Sell,StopLoss,14-11-2024,07:53:19,779,339.3,264314.7,6.25,NSE,Pharma,Pending,05-09-2024,INR,289.52,388.91,Intraday
857,475,14,Sell,Market,14-12-2024,13:23:40,231,2369.46,547345.26,68.57,NSE,Pharma,Pending,23-07-2025,INR,2346.04,2389.41,Intraday
858,464,133,Buy,Limit,19-06-2025,06:14:16,108,2184.99,235978.92,30.26,BSE,Banking,Pending,24-03-2025,INR,2136.28,2216.06,F&O
859,483,200,Sell,Limit,19-03-2025,00:54:23,30,2518.04,75541.2,92.5,NSE,FMCG,Executed,03-05-2025,INR,2502.4,2544.32,Delivery
860,120,64,Sell,Market,23-11-2024,17:53:42,324,260.08,84265.92,64.73,NSE,Auto,Executed,31-10-2024,INR,221.54,296.93,F&O
861,169,263,Sell,Market,02-10-2024,02:36:36,363,3886.23,1410701.49,19.23,NSE,Auto,Cancelled,19-11-2024,INR,3846.52,3913.83,Intraday
862,21,183,Buy,Market,02-01-2025,12:52:24,484,2212.47,1070835.48,58.51,BSE,Auto,Pending,21-05-2025,INR,2177.83,2252.3,Delivery
863,265,57,Sell,StopLoss,18-08-2024,11:33:23,958,4099.92,3927723.36,38.68,NSE,Pharma,Executed,17-03-2025,INR,4068.39,4143.5,F&O
864,234,21,Buy,Limit,15-11-2024,09:30:23,877,931.67,817074.59,16.21,NSE,Pharma,Cancelled,28-12-2024,INR,887.95,947.79,Intraday
865,496,10,Buy,Limit,18-05-2025,03:25:50,324,2908.32,942295.68,73.2,BSE,IT,Executed,15-09-2024,INR,2901.73,2921.42,Intraday
866,288,272,Buy,Limit,25-12-2024,20:10:01,146,2472.21,360942.66,21.84,BSE,Energy,Cancelled,06-01-2025,INR,2465.73,2487.72,F&O
867,11,156,Sell,Market,07-02-2025,11:26:03,371,3050.55,1131754.05,39.51,NSE,IT,Executed,28-11-2024,INR,3018.44,3062.55,Intraday
868,393,25,Buy,StopLoss,17-03-2025,18:38:11,530,1176.73,623666.9,65.55,BSE,Pharma,Pending,10-08-2025,INR,1130.23,1196.57,Intraday
869,118,41,Sell,Limit,24-08-2024,03:08:06,568,2701.31,1534344.08,54.24,BSE,Energy,Executed,09-03-2025,INR,2694.63,2708.27,Delivery
870,473,94,Buy,Limit,07-03-2025,00:24:33,607,1819.82,1104630.74,46.27,NSE,FMCG,Cancelled,24-04-2025,INR,1792.95,1827.03,Intraday
871,482,266,Buy,Market,20-09-2024,12:59:48,774,1985.78,1536993.72,40.97,NSE,Pharma,Executed,18-12-2024,INR,1957.25,2027.64,F&O
872,114,272,Buy,StopLoss,18-04-2025,16:59:35,745,2982.14,2221694.3,37.1,BSE,Energy,Pending,10-03-2025,INR,2975.44,3017.5,Delivery
873,87,296,Sell,Market,08-09-2024,16:07:46,163,1367.72,222938.36,70.61,BSE,FMCG,Cancelled,22-10-2024,INR,1346.35,1412.23,Intraday
874,259,38,Sell,StopLoss,17-03-2025,15:23:49,770,3726.84,2869666.8,52.95,BSE,IT,Executed,26-05-2025,INR,3687.48,3757.9,Intraday
875,63,23,Buy,StopLoss,04-05-2025,08:23:57,24,3813.64,91527.36,12.01,BSE,Energy,Pending,22-06-2025,INR,3781.72,3860.18,Intraday
876,427,48,Sell,Limit,17-12-2024,05:23:55,601,1002.83,602700.83,53.35,NSE,IT,Executed,17-05-2025,INR,971.28,1017.67,Delivery
877,466,222,Sell,StopLoss,20-10-2024,20:53:08,237,2883.42,683370.54,49.2,BSE,Pharma,Executed,13-01-2025,INR,2840.4,2922.76,Delivery
878,378,213,Sell,StopLoss,27-07-2025,01:17:34,689,4542.25,3129610.25,12.36,NSE,Energy,Pending,01-01-2025,INR,4503.11,4584.05,Delivery
879,406,230,Sell,StopLoss,17-07-2025,08:00:42,448,2946.31,1319946.88,98.15,BSE,Pharma,Executed,18-02-2025,INR,2938.63,2958.98,Delivery
880,446,228,Sell,Market,24-10-2024,03:40:13,790,1318.87,1041907.3,33.45,BSE,Banking,Executed,01-04-2025,INR,1274.13,1325.02,Intraday
881,302,216,Buy,StopLoss,23-09-2024,22:57:31,868,2839.77,2464920.36,60.44,NSE,Auto,Executed,03-07-2025,INR,2831.51,2858.64,F&O
882,471,165,Buy,Limit,08-01-2025,20:59:43,961,2697.09,2591903.49,61.63,NSE,IT,Cancelled,21-10-2024,INR,2670.2,2722.51,Delivery
883,23,60,Sell,StopLoss,04-05-2025,14:47:01,888,3562.71,3163686.48,26.87,BSE,Auto,Executed,28-06-2025,INR,3515.71,3610.68,F&O
884,191,225,Buy,Market,15-06-2025,03:01:26,916,2712.89,2485007.24,47.58,NSE,FMCG,Cancelled,19-12-2024,INR,2686.56,2752.17,Intraday
885,63,62,Buy,Market,04-10-2024,15:46:48,259,352.58,91318.22,18.32,NSE,Energy,Pending,10-07-2025,INR,341.23,364.61,Intraday
886,294,97,Buy,StopLoss,15-05-2025,21:32:14,914,340.25,310988.5,7.11,BSE,FMCG,Cancelled,22-06-2025,INR,323.23,386.75,Intraday
