Trade_ID,User_ID,Stock_ID,Order_Type,Order_Mode,Trade_Date,Trade_Time,Quantity,Price_Per_Share,Total_Value,BrokerageFee,Exchange,Sector,Trade_Status,Settlement_Date,Currency,StopLoss,Target_Price,Holding_Type
8913,109,299,Sell,Market,16-08-2025,17:19:42,105,1031.17,108272.85,62.3,NSE,IT,Cancelled,04-07-2025,INR,1013.42,1052.92,Intraday
8914,198,285,Sell,Limit,17-04-2025,04:09:39,71,4146.23,294382.33,48.7,BSE,Auto,Pending,19-01-2025,INR,4129.9,4163.79,F&O
8915,260,269,Sell,Limit,20-10-2024,16:18:08,869,1931.99,1678899.31,89.78,NSE,Pharma,Cancelled,04-07-2025,INR,1885.78,1971.91,F&O
8916,368,280,Buy,StopLoss,10-02-2025,07:28:23,631,2138.2,1349204.2,16.85,NSE,FMCG,Cancelled,18-06-2025,INR,2100.14,2152.1,Delivery
8917,492,122,Buy,StopLoss,27-07-2025,00:48:43,455,3866.87,1759425.85,59.94,NSE,Energy,Pending,13-08-2025,INR,3817.64,3875.49,F&O
8918,301,299,Sell,StopLoss,02-12-2024,22:54:47,338,259.8,87812.4,32.94,NSE,IT,Cancelled,30-12-2024,INR,217.6,300.08,F&O
8919,313,207,Sell,Market,26-07-2025,12:51:42,200,4921.94,984388,42.52,BSE,FMCG,Executed,28-08-2024,INR,4878.26,4928.92,Delivery
8920,355,34,Buy,StopLoss,26-10-2024,08:02:04,558,4664.59,2602841.22,52.7,BSE,FMCG,Pending,04-04-2025,INR,4636.25,4706.49,Delivery
8921,390,146,Sell,Market,05-03-2025,10:46:41,443,124.97,55361.71,72.07,BSE,Auto,Cancelled,06-02-2025,INR,101.68,133.19,F&O
8922,104,94,Sell,Market,13-11-2024,03:05:34,556,1185.42,659093.52,79.36,NSE,FMCG,Cancelled,06-06-2025,INR,1149.34,1232,Intraday
8923,481,70,Buy,Limit,21-02-2025,04:17:51,949,4733.62,4492205.38,27.84,NSE,Auto,Cancelled,05-05-2025,INR,4692.83,4783.52,Intraday
8924,375,36,Sell,StopLoss,08-11-2024,03:17:13,509,4635.9,2359673.1,34.94,NSE,Banking,Executed,04-11-2024,INR,4620.41,4674.09,Intraday
8925,211,194,Buy,Market,19-01-2025,18:18:40,527,2682.66,1413761.82,58.91,BSE,Auto,Cancelled,18-02-2025,INR,2639.71,2718.78,Intraday
8926,282,157,Buy,StopLoss,14-06-2025,02:07:33,939,2480.89,2329555.71,25.95,BSE,Auto,Pending,07-05-2025,INR,2440.32,2500.95,Delivery
8927,38,113,Buy,StopLoss,18-05-2025,23:04:49,780,4988.1,3890718,97.73,BSE,FMCG,Pending,21-09-2024,INR,4968.2,5023.91,F&O
8928,259,76,Buy,Market,04-07-2025,19:24:09,844,1434.39,1210625.16,59.02,BSE,Auto,Cancelled,15-07-2025,INR,1395.16,1468.46,F&O
8929,369,67,Buy,Limit,04-09-2024,04:23:53,54,3870.27,208994.58,5.44,BSE,Pharma,Cancelled,20-11-2024,INR,3827.82,3878.65,F&O
8930,4,123,Buy,Limit,21-02-2025,20:53:59,205,4726.3,968891.5,46.82,NSE,IT,Executed,21-09-2024,INR,4694.74,4754.25,Intraday
8931,194,216,Sell,Market,17-09-2024,17:38:06,912,3534.21,3223199.52,38.95,NSE,Auto,Pending,20-07-2025,INR,3517.4,3556.86,Delivery
8932,421,56,Buy,Market,19-02-2025,19:32:19,512,3091.87,1583037.44,97.19,NSE,Energy,Cancelled,04-11-2024,INR,3054.04,3123.37,Intraday
8933,437,181,Sell,Market,09-07-2025,05:55:45,748,3778.43,2826265.64,71,NSE,Energy,Cancelled,11-04-2025,INR,3733.92,3815.94,Intraday
8934,442,70,Buy,Market,03-01-2025,16:47:58,259,747.4,193576.6,91.49,NSE,Auto,Executed,09-02-2025,INR,726.46,792.63,Intraday
8935,497,103,Sell,StopLoss,20-02-2025,22:53:42,422,4284.35,1807995.7,94.58,NSE,Energy,Executed,14-04-2025,INR,4239.73,4319.52,F&O
8936,175,82,Sell,Market,21-01-2025,18:46:24,289,4470.96,1292107.44,48.2,BSE,Energy,Executed,29-04-2025,INR,4463.36,4481.18,Intraday
8937,288,14,Buy,Limit,06-03-2025,18:05:57,791,3924.83,3104540.53,89.87,NSE,Pharma,Cancelled,20-08-2024,INR,3899.74,3959.17,Intraday
8938,178,251,Sell,Market,29-01-2025,16:33:37,100,2395.59,239559,81.26,BSE,FMCG,Pending,02-02-2025,INR,2351.84,2417.83,Intraday
8939,258,299,Sell,StopLoss,09-05-2025,20:17:02,901,2915.67,2627018.67,20.81,NSE,IT,Pending,28-09-2024,INR,2895.07,2924.09,Intraday
8940,444,24,Sell,Limit,19-02-2025,02:17:52,438,3128.55,1370304.9,66.28,BSE,Pharma,Executed,26-06-2025,INR,3117.07,3164.95,Delivery
8941,283,58,Buy,Market,16-09-2024,07:55:44,345,2042.92,704807.4,70.12,NSE,IT,Executed,24-08-2024,INR,2006.75,2087.14,F&O
8942,190,169,Buy,StopLoss,05-07-2025,17:15:21,654,3097.65,2025863.1,41.69,BSE,Banking,Executed,18-09-2024,INR,3058.46,3115.43,Delivery
8943,224,281,Buy,Market,20-12-2024,05:56:57,596,2403.78,1432652.88,79.56,NSE,Auto,Cancelled,21-05-2025,INR,2384.5,2441.23,Delivery
8944,403,141,Buy,Limit,16-11-2024,03:14:11,270,769.97,207891.9,36.04,NSE,Auto,Cancelled,18-03-2025,INR,764.12,818,F&O
8945,386,52,Sell,Market,21-03-2025,19:07:09,234,4808.57,1125205.38,70.31,BSE,IT,Cancelled,27-03-2025,INR,4778.83,4834.48,F&O
8946,263,106,Buy,Limit,23-11-2024,16:57:50,137,3847.02,527041.74,23.4,NSE,Energy,Pending,21-05-2025,INR,3822.66,3891.3,Intraday
8947,89,195,Buy,Limit,01-08-2025,11:06:19,657,2722.05,1788386.85,68.43,NSE,Banking,Executed,12-08-2025,INR,2686.45,2760.73,F&O
8948,203,18,Buy,StopLoss,31-03-2025,15:08:10,818,2047.48,1674838.64,24.52,BSE,Auto,Pending,14-09-2024,INR,2022.18,2080.98,F&O
8949,289,105,Sell,Market,14-03-2025,05:56:35,680,2184.33,1485344.4,67.75,NSE,IT,Executed,15-02-2025,INR,2157.73,2193.39,Intraday
8950,404,192,Sell,StopLoss,07-11-2024,13:46:53,761,1132.35,861718.35,94.59,BSE,Banking,Executed,30-05-2025,INR,1113.19,1155.26,F&O
8951,407,133,Buy,Limit,12-02-2025,18:42:40,913,947.5,865067.5,22.55,BSE,Banking,Executed,11-01-2025,INR,921.52,984.55,Delivery
8952,396,180,Buy,StopLoss,23-07-2025,15:03:09,166,309.05,51302.3,54.24,BSE,Energy,Cancelled,23-04-2025,INR,277.39,338.49,Delivery
8953,349,133,Buy,Limit,26-06-2025,01:18:08,953,755.03,719543.59,94.02,BSE,Banking,Cancelled,18-11-2024,INR,727.86,799.36,F&O
8954,29,1,Buy,StopLoss,19-07-2025,08:36:29,144,3828.66,551327.04,86.55,BSE,IT,Cancelled,21-12-2024,INR,3784.25,3851.6,Delivery
8955,99,163,Buy,StopLoss,25-10-2024,08:00:11,811,2406.65,1951793.15,27.1,NSE,IT,Executed,12-11-2024,INR,2375.01,2427.23,Delivery
8956,441,150,Sell,StopLoss,21-04-2025,07:46:51,45,4068.42,183078.9,89.74,BSE,Pharma,Pending,13-04-2025,INR,4019.01,4116.35,Delivery
8957,197,137,Sell,Limit,16-08-2025,14:28:12,82,1334.76,109450.32,97.29,BSE,FMCG,Cancelled,11-10-2024,INR,1294.91,1348.28,Intraday
8958,72,298,Buy,StopLoss,28-08-2024,23:01:33,583,3119.41,1818616.03,7.88,NSE,Energy,Pending,05-11-2024,INR,3076.99,3127.94,Delivery
8959,192,192,Sell,Limit,07-08-2025,13:49:47,366,162.24,59379.84,58.48,BSE,Banking,Pending,25-08-2024,INR,139.94,206.36,F&O
8960,399,263,Sell,Market,18-01-2025,08:21:06,162,1163.92,188555.04,65.93,NSE,Auto,Pending,25-12-2024,INR,1127.45,1186.49,F&O
8961,131,204,Sell,StopLoss,27-07-2025,09:39:09,610,2218.92,1353541.2,87.66,BSE,Auto,Executed,17-08-2025,INR,2202.53,2251.75,Delivery
8962,282,149,Sell,Market,07-03-2025,10:56:29,725,2656.74,1926136.5,48.67,BSE,Energy,Pending,23-08-2024,INR,2636.82,2666.57,Delivery
8963,499,155,Buy,Limit,17-01-2025,00:28:30,75,4839.29,362946.75,88.6,NSE,FMCG,Pending,13-02-2025,INR,4803,4858.38,F&O
8964,163,113,Sell,StopLoss,04-12-2024,21:40:21,119,547.3,65128.7,38.75,BSE,FMCG,Cancelled,02-03-2025,INR,537.25,592.65,F&O
8965,459,194,Sell,Limit,16-12-2024,06:18:38,474,4456.45,2112357.3,43.09,BSE,Auto,Pending,24-12-2024,INR,4432.12,4501.81,Intraday
8966,249,243,Sell,Limit,31-05-2025,10:30:51,770,1907.52,1468790.4,91.28,BSE,FMCG,Pending,04-12-2024,INR,1881.63,1935.44,Delivery
8967,411,105,Sell,Market,15-03-2025,19:06:29,833,3869.75,3223501.75,77.87,NSE,IT,Cancelled,19-12-2024,INR,3836.89,3904.78,Delivery
8968,42,289,Buy,Limit,03-03-2025,03:35:02,406,2947.03,1196494.18,56.18,BSE,FMCG,Executed,24-04-2025,INR,2941.82,2981.83,Intraday
8969,384,151,Buy,Limit,07-06-2025,07:34:12,602,3953.03,2379724.06,56.25,BSE,IT,Executed,09-07-2025,INR,3930.98,3987.57,Delivery
8970,153,165,Sell,Limit,07-04-2025,22:27:32,311,4687.46,1457800.06,23.52,NSE,IT,Executed,28-03-2025,INR,4679.04,4705.4,F&O
8971,226,94,Buy,StopLoss,03-11-2024,03:40:54,559,1927.7,1077584.3,69.7,NSE,FMCG,Cancelled,20-12-2024,INR,1910.7,1954.87,Delivery
8972,274,199,Sell,StopLoss,17-03-2025,09:28:01,606,815.55,494223.3,55.22,BSE,IT,Cancelled,11-03-2025,INR,801.71,832.1,Intraday
8973,392,240,Sell,Market,19-04-2025,07:44:13,310,3966.62,1229652.2,76.61,BSE,FMCG,Pending,21-06-2025,INR,3956.13,4001.32,Delivery
8974,398,88,Sell,StopLoss,10-10-2024,01:55:25,31,4949.5,153434.5,35.31,BSE,Auto,Pending,30-05-2025,INR,4932.18,4960.46,Intraday
8975,196,11,Sell,Market,19-06-2025,22:13:02,644,269.02,173248.88,78.9,BSE,FMCG,Executed,22-05-2025,INR,233.33,315.79,F&O
8976,477,113,Buy,Limit,21-08-2024,11:25:46,704,2465.75,1735888,26.56,BSE,FMCG,Cancelled,06-10-2024,INR,2429.64,2498.85,Delivery
8977,340,299,Buy,Limit,16-11-2024,10:51:55,669,4667.91,3122831.79,8.52,NSE,IT,Executed,15-03-2025,INR,4632.17,4707.48,Delivery
8978,138,128,Buy,Market,19-08-2024,04:28:27,284,4499.46,1277846.64,78.84,NSE,Banking,Pending,05-01-2025,INR,4458.99,4504.86,Intraday
8979,252,79,Buy,Limit,20-03-2025,03:06:39,928,4479.02,4156530.56,70.19,NSE,Auto,Pending,06-02-2025,INR,4465.36,4515.11,Intraday
8980,332,158,Buy,Limit,12-05-2025,22:30:40,403,1511.88,609287.64,5.84,BSE,Energy,Cancelled,07-11-2024,INR,1475.82,1533.71,F&O
8981,440,281,Sell,Limit,29-06-2025,07:21:07,756,726.57,549286.92,87.85,NSE,Auto,Executed,01-12-2024,INR,696.89,773.1,Delivery
8982,113,284,Sell,StopLoss,10-12-2024,05:12:09,301,872.46,262610.46,6.53,NSE,Banking,Pending,07-02-2025,INR,844.29,904.08,Delivery
8983,342,192,Buy,Limit,30-01-2025,13:41:06,575,2460.72,1414914,84.43,BSE,Banking,Pending,14-07-2025,INR,2422.9,2491.12,Delivery
8984,136,14,Buy,Limit,20-03-2025,04:37:00,46,2704.84,124422.64,20.86,NSE,Pharma,Cancelled,08-12-2024,INR,2678.94,2735.12,Delivery
8985,446,235,Buy,StopLoss,10-11-2024,00:09:31,445,263.51,117261.95,41.83,NSE,FMCG,Pending,23-02-2025,INR,230.28,304.6,Delivery
8986,306,169,Buy,Market,21-05-2025,04:13:36,578,1668.9,964624.2,48.66,BSE,Banking,Pending,17-10-2024,INR,1658.76,1684.14,F&O
8987,359,149,Buy,StopLoss,15-11-2024,06:42:40,672,4672.67,3140034.24,82.88,BSE,Energy,Pending,05-03-2025,INR,4642.56,4711.91,Intraday
8988,451,17,Buy,Market,14-08-2025,09:48:27,656,3821.03,2506595.68,11.54,NSE,Banking,Executed,18-04-2025,INR,3807.38,3863.04,Delivery
8989,491,243,Buy,StopLoss,30-09-2024,01:18:13,480,2129.07,1021953.6,81.59,BSE,FMCG,Executed,01-06-2025,INR,2106.89,2166.27,Intraday
8990,477,55,Buy,Market,18-03-2025,03:28:15,89,2625.68,233685.52,62.58,BSE,FMCG,Pending,12-03-2025,INR,2598.27,2646.9,Delivery
8991,496,183,Buy,Market,26-03-2025,06:54:39,606,2683.25,1626049.5,90.62,BSE,Auto,Cancelled,04-10-2024,INR,2675.58,2700.04,Intraday
8992,156,133,Sell,StopLoss,20-09-2024,02:30:43,4,3084.83,12339.32,42.45,BSE,Banking,Cancelled,13-07-2025,INR,3057.57,3119.45,Intraday
8993,306,134,Buy,StopLoss,30-09-2024,10:53:45,251,2119.37,531961.87,64.89,NSE,Auto,Pending,03-01-2025,INR,2089.21,2139.16,F&O
8994,60,38,Buy,Limit,30-09-2024,00:27:24,177,4864.16,860956.32,73,BSE,IT,Cancelled,22-04-2025,INR,4837.39,4900.71,Delivery
8995,39,84,Buy,Limit,04-09-2024,02:12:16,947,2382,2255754,7.83,NSE,FMCG,Pending,28-10-2024,INR,2338.33,2418.51,Intraday
8996,202,120,Buy,Market,18-07-2025,09:55:30,267,2105.72,562227.24,65.96,NSE,FMCG,Pending,02-01-2025,INR,2088.72,2123.79,F&O
8997,354,154,Sell,StopLoss,17-09-2024,12:38:02,674,2060.47,1388756.78,92.19,BSE,Pharma,Pending,24-07-2025,INR,2038.06,2075.6,Intraday
8998,327,31,Sell,Market,15-02-2025,14:39:30,865,3032.36,2622991.4,28.38,BSE,FMCG,Pending,11-06-2025,INR,3000.42,3048.07,F&O
8999,61,206,Sell,Market,09-01-2025,04:14:57,566,1775.72,1005057.52,39.7,BSE,Pharma,Executed,26-02-2025,INR,1766.36,1796.75,F&O
9000,168,102,Sell,Limit,18-03-2025,11:54:03,385,4517.48,1739229.8,21.86,NSE,Pharma,Executed,17-05-2025,INR,4475.88,4565.01,Intraday
9001,454,260,Sell,Market,23-02-2025,04:54:51,588,1584.66,931780.08,40.23,NSE,Banking,Pending,10-04-2025,INR,1560.09,1618.41,Delivery
9002,51,192,Buy,Limit,03-02-2025,08:15:50,373,1186.77,442665.21,84.1,BSE,Banking,Executed,14-05-2025,INR,1146.05,1195.71,F&O
9003,150,197,Buy,Market,08-03-2025,08:11:30,414,2761.55,1143281.7,92.55,NSE,IT,Pending,05-07-2025,INR,2731.2,2777.15,F&O
9004,492,172,Buy,Market,23-09-2024,16:28:29,188,3677.07,691289.16,38.17,NSE,Pharma,Cancelled,10-04-2025,INR,3639.66,3683.63,Delivery
9005,268,215,Sell,Market,18-07-2025,06:19:50,743,1521.84,1130727.12,73.32,NSE,IT,Executed,13-11-2024,INR,1515.02,1533.04,F&O
9006,497,174,Sell,StopLoss,23-02-2025,11:59:48,841,4105.09,3452380.69,83.33,BSE,IT,Pending,23-08-2024,INR,4066.14,4141.07,F&O
9007,388,22,Buy,Limit,12-11-2024,22:15:06,728,2095.66,1525640.48,8.46,BSE,FMCG,Executed,17-06-2025,INR,2054.06,2122.87,Delivery
9008,316,262,Buy,Market,12-12-2024,11:24:45,136,2579.31,350786.16,16.14,BSE,Pharma,Pending,22-05-2025,INR,2559.23,2628.17,Delivery
9009,71,154,Buy,Limit,08-03-2025,05:42:32,480,1761.82,845673.6,71.31,BSE,Pharma,Executed,12-08-2025,INR,1753.67,1801.34,Intraday
9010,412,166,Sell,Market,29-03-2025,10:00:16,152,740.7,112586.4,85.4,BSE,Banking,Cancelled,24-05-2025,INR,707.95,781.5,F&O
9011,325,16,Sell,Limit,06-06-2025,18:26:18,113,1692.95,191303.35,99.11,BSE,IT,Pending,02-06-2025,INR,1682.6,1739.28,Delivery
9012,105,287,Buy,Market,08-12-2024,23:35:00,980,2271.61,2226177.8,18.73,NSE,FMCG,Cancelled,10-02-2025,INR,2235.26,2283.39,F&O
9013,138,11,Sell,Market,05-10-2024,22:43:57,991,1994.4,1976450.4,53.46,BSE,FMCG,Executed,08-04-2025,INR,1966.53,2002.53,Intraday
9014,461,159,Sell,StopLoss,12-03-2025,11:19:45,568,739.71,420155.28,39.49,NSE,IT,Pending,08-11-2024,INR,690.79,782.4,Intraday
9015,153,165,Sell,Limit,20-12-2024,14:00:51,1,4471.97,4471.97,25.43,NSE,IT,Executed,21-07-2025,INR,4446.68,4502.85,F&O
9016,326,157,Sell,Market,02-07-2025,08:10:24,490,1655.03,810964.7,35.73,BSE,Auto,Executed,21-08-2024,INR,1616.81,1661.62,Delivery
9017,296,161,Sell,Market,16-08-2025,02:53:11,4,1085.8,4343.2,57.27,BSE,IT,Pending,20-11-2024,INR,1045.81,1091.01,Delivery
9018,108,201,Sell,Market,08-05-2025,16:47:48,10,4450.56,44505.6,98.97,NSE,IT,Executed,05-03-2025,INR,4440.35,4461.79,F&O
9019,307,218,Buy,Market,30-01-2025,17:46:29,601,2788.79,1676062.79,35.35,NSE,Energy,Cancelled,13-07-2025,INR,2781,2810.05,Delivery
9020,228,32,Sell,Market,11-01-2025,19:08:58,242,2510.53,607548.26,99.31,NSE,Pharma,Executed,10-12-2024,INR,2474.92,2540,F&O
9021,328,196,Buy,StopLoss,30-01-2025,22:44:11,223,2665.34,594370.82,76.46,BSE,FMCG,Cancelled,18-01-2025,INR,2628.68,2711.59,Delivery
9022,261,228,Buy,StopLoss,01-05-2025,22:35:03,328,2039,668792,39.09,BSE,Banking,Cancelled,08-03-2025,INR,2008.74,2045.39,F&O
9023,411,161,Buy,StopLoss,21-09-2024,13:04:44,124,2898.51,359415.24,86.75,BSE,IT,Pending,25-09-2024,INR,2868.28,2937.09,Intraday
9024,138,291,Sell,StopLoss,15-04-2025,08:28:28,237,3160.15,748955.55,56.6,BSE,Pharma,Pending,11-07-2025,INR,3142.24,3174.88,F&O
9025,77,205,Buy,Market,26-12-2024,07:46:26,105,1969.73,206821.65,43.91,BSE,IT,Executed,29-06-2025,INR,1935.43,2019.47,Intraday
9026,161,203,Sell,Market,26-06-2025,04:13:56,852,4333.52,3692159.04,66.88,BSE,Energy,Pending,29-08-2024,INR,4327.98,4366.81,Delivery
9027,67,251,Sell,Market,05-07-2025,04:44:24,111,1948.58,216292.38,73.25,BSE,FMCG,Cancelled,31-12-2024,INR,1913.3,1974.34,Delivery
9028,426,172,Sell,Market,28-12-2024,13:16:42,444,1056.01,468868.44,94.83,NSE,Pharma,Pending,21-01-2025,INR,1010.87,1083.51,Intraday
9029,232,201,Buy,Limit,13-05-2025,18:06:09,546,421.36,230062.56,41.42,NSE,IT,Cancelled,15-05-2025,INR,391.31,470.57,Delivery
9030,418,263,Sell,Market,11-08-2025,10:20:20,210,1346.16,282693.6,59.64,NSE,Auto,Pending,08-10-2024,INR,1333.77,1354.59,Delivery
9031,3,198,Buy,Market,19-06-2025,06:31:04,613,4975.94,3050251.22,33.92,BSE,IT,Cancelled,08-05-2025,INR,4935.22,5008.84,Intraday
9032,7,165,Buy,StopLoss,12-04-2025,00:05:32,839,600.78,504054.42,27.24,NSE,IT,Cancelled,01-05-2025,INR,577.14,623.76,F&O
9033,495,138,Sell,StopLoss,10-01-2025,22:30:49,538,1594.74,857970.12,66.07,BSE,FMCG,Pending,06-05-2025,INR,1583.46,1623.11,Delivery
9034,164,208,Sell,StopLoss,30-06-2025,01:58:13,184,103.96,19128.64,81.06,NSE,Banking,Cancelled,19-05-2025,INR,78.01,150.94,Intraday
9035,456,287,Sell,StopLoss,27-08-2024,13:05:24,150,2038.29,305743.5,46.57,NSE,FMCG,Executed,09-05-2025,INR,2005.15,2046.46,Delivery
9036,86,63,Sell,Limit,02-09-2024,08:05:33,952,2134.22,2031777.44,89.58,NSE,FMCG,Pending,09-06-2025,INR,2127.84,2146.48,F&O
9037,205,201,Sell,StopLoss,19-11-2024,16:45:49,943,1803.49,1700691.07,67.76,NSE,IT,Cancelled,16-02-2025,INR,1794.79,1848.48,Intraday
9038,499,89,Sell,StopLoss,18-03-2025,17:30:43,153,771.74,118076.22,91.14,NSE,FMCG,Cancelled,26-09-2024,INR,755.53,804.13,Delivery
9039,143,142,Sell,Limit,07-08-2025,08:02:19,471,2140.96,1008392.16,84.82,BSE,Energy,Cancelled,13-07-2025,INR,2105.05,2154.42,Intraday
9040,263,275,Buy,StopLoss,14-04-2025,04:52:47,596,2591.18,1544343.28,28.31,NSE,Pharma,Pending,16-02-2025,INR,2568.33,2620.57,Delivery
9041,55,47,Sell,Limit,06-10-2024,17:32:29,439,3185.39,1398386.21,6.2,NSE,FMCG,Pending,14-04-2025,INR,3178.29,3209.22,F&O
9042,231,5,Sell,StopLoss,10-04-2025,02:55:19,953,482.52,459841.56,68.41,NSE,IT,Cancelled,09-01-2025,INR,465.66,527.97,Intraday
9043,490,122,Sell,StopLoss,27-05-2025,21:35:52,74,1950.6,144344.4,31.43,NSE,Energy,Pending,21-12-2024,INR,1903.68,1968.26,Intraday
9044,257,64,Sell,Limit,12-04-2025,17:31:45,940,3825.81,3596261.4,90.12,NSE,Auto,Pending,09-09-2024,INR,3796.57,3843.47,Delivery
9045,33,279,Buy,StopLoss,04-02-2025,19:03:16,142,2325.92,330280.64,46.51,BSE,Banking,Cancelled,10-12-2024,INR,2313.92,2372.83,Intraday
9046,229,84,Sell,Limit,18-12-2024,17:13:06,898,3604.54,3236876.92,65.92,NSE,FMCG,Executed,03-11-2024,INR,3561.36,3637.83,Intraday
9047,121,216,Sell,StopLoss,23-08-2024,03:12:32,318,1032.52,328341.36,63.02,NSE,Auto,Executed,10-09-2024,INR,983.09,1053.06,Intraday
9048,177,24,Sell,Limit,07-10-2024,23:40:36,762,3669.67,2796288.54,82.19,BSE,Pharma,Executed,08-08-2025,INR,3649.38,3707.23,Delivery
9049,91,128,Sell,StopLoss,21-02-2025,05:05:14,503,1233.59,620495.77,88.24,NSE,Banking,Pending,03-06-2025,INR,1206.44,1274.7,F&O
9050,351,173,Sell,Limit,17-02-2025,14:29:52,999,3239.78,3236540.22,10.5,BSE,FMCG,Executed,12-10-2024,INR,3206.42,3273.62,Delivery
9051,112,120,Sell,Market,10-11-2024,08:53:12,55,4288.33,235858.15,69.2,NSE,FMCG,Executed,23-06-2025,INR,4279.99,4315.94,F&O
9052,70,255,Buy,Limit,06-07-2025,23:45:30,599,4846.77,2903215.23,93.03,NSE,Energy,Pending,27-05-2025,INR,4802.06,4870.82,F&O
9053,338,206,Buy,StopLoss,01-01-2025,10:12:28,837,302.73,253385.01,70.39,BSE,Pharma,Executed,29-08-2024,INR,279.4,336.63,Delivery
9054,383,212,Sell,Market,10-08-2025,23:35:20,925,949.62,878398.5,46.51,BSE,Banking,Executed,14-06-2025,INR,900.64,958.31,F&O
9055,170,289,Sell,StopLoss,26-04-2025,10:45:20,574,3276.63,1880785.62,9.64,BSE,FMCG,Executed,23-02-2025,INR,3244.79,3323.58,F&O
9056,90,227,Buy,Limit,20-01-2025,20:11:55,631,3896.7,2458817.7,34.38,NSE,Pharma,Cancelled,30-04-2025,INR,3855.26,3905.03,Delivery
9057,365,15,Sell,Limit,17-04-2025,22:10:20,28,1999.76,55993.28,44.54,BSE,Pharma,Executed,13-01-2025,INR,1951.69,2040.83,F&O
9058,51,201,Buy,StopLoss,05-07-2025,05:11:02,104,3208.65,333699.6,9.02,NSE,IT,Cancelled,24-05-2025,INR,3196.21,3220.35,Intraday
9059,200,205,Sell,StopLoss,08-12-2024,05:37:03,949,4837.25,4590550.25,46.02,BSE,IT,Pending,12-11-2024,INR,4803.29,4851.32,Delivery
9060,388,143,Buy,Limit,09-02-2025,17:28:27,166,4660.71,773677.86,47.57,NSE,Auto,Pending,16-07-2025,INR,4627.97,4679.95,Intraday
9061,214,79,Sell,Market,05-06-2025,12:56:46,244,2864.06,698830.64,34.66,NSE,Auto,Pending,30-08-2024,INR,2838.85,2890.72,Delivery
9062,394,119,Buy,Market,17-05-2025,22:26:24,434,2511.44,1089964.96,27.63,NSE,FMCG,Pending,23-06-2025,INR,2470.27,2537.37,Intraday
9063,239,214,Sell,Market,21-10-2024,19:57:10,690,2522.13,1740269.7,25.91,NSE,Pharma,Pending,01-04-2025,INR,2487.04,2536.49,Intraday
9064,259,187,Sell,Market,11-03-2025,09:57:04,245,4737.08,1160584.6,82.66,BSE,Energy,Executed,01-01-2025,INR,4699.4,4772.66,Intraday
9065,499,47,Buy,StopLoss,26-01-2025,03:16:56,213,4585.15,976636.95,71.47,NSE,FMCG,Pending,23-01-2025,INR,4572.03,4623.17,Delivery
9066,305,34,Buy,StopLoss,20-04-2025,10:29:55,396,4303.43,1704158.28,40.27,BSE,FMCG,Executed,03-07-2025,INR,4279.52,4319.61,F&O
9067,97,29,Buy,Limit,13-05-2025,09:51:39,386,74.35,28699.1,45.58,BSE,IT,Pending,03-01-2025,INR,24.47,119.98,F&O
9068,19,179,Buy,Limit,11-01-2025,19:52:13,704,2773.82,1952769.28,32.77,NSE,Banking,Executed,29-12-2024,INR,2757.81,2819.73,F&O
9069,434,288,Buy,Market,17-07-2025,06:34:22,876,3002.13,2629865.88,32.82,BSE,FMCG,Executed,21-09-2024,INR,2953.95,3008.66,Delivery
9070,15,126,Sell,StopLoss,07-03-2025,14:51:38,752,4061.17,3053999.84,19.75,BSE,Auto,Pending,16-09-2024,INR,4040.75,4107.6,Intraday
9071,243,217,Buy,Limit,10-10-2024,01:29:05,902,2285.83,2061818.66,57.04,BSE,Energy,Cancelled,23-01-2025,INR,2262.93,2309.98,Intraday
9072,125,63,Sell,StopLoss,28-03-2025,06:27:57,926,4590.96,4251228.96,44.11,NSE,FMCG,Cancelled,22-09-2024,INR,4543.54,4636.5,F&O
9073,430,91,Buy,StopLoss,27-10-2024,20:03:40,561,3574.34,2005204.74,45.01,BSE,Energy,Cancelled,04-06-2025,INR,3558.57,3597.5,Intraday
9074,373,77,Sell,StopLoss,19-05-2025,17:08:37,861,4276.46,3682032.06,8.57,BSE,Pharma,Pending,30-06-2025,INR,4231.73,4312.71,Intraday
9075,248,23,Sell,StopLoss,27-06-2025,17:13:13,924,3719.89,3437178.36,90.09,BSE,Energy,Cancelled,13-10-2024,INR,3701.5,3760.05,Delivery
9076,464,272,Buy,Market,16-03-2025,15:39:37,131,551.92,72301.52,11.26,BSE,Energy,Pending,29-11-2024,INR,511.95,576.19,Intraday
9077,33,86,Sell,Limit,14-02-2025,02:07:58,777,3431.83,2666531.91,35.66,NSE,Pharma,Cancelled,10-11-2024,INR,3422.11,3461.18,Delivery
9078,475,13,Sell,StopLoss,21-12-2024,12:05:50,798,3998.22,3190579.56,94.2,BSE,IT,Cancelled,04-08-2025,INR,3964.27,4004.06,Delivery
9079,197,95,Buy,Market,13-06-2025,13:21:58,575,2013.49,1157756.75,43.28,BSE,Pharma,Cancelled,19-08-2024,INR,1996.96,2048.9,F&O
9080,225,113,Sell,Limit,31-10-2024,07:07:16,149,1605.87,239274.63,92.68,BSE,FMCG,Pending,11-07-2025,INR,1556.84,1612.92,Delivery
9081,65,293,Sell,Market,13-11-2024,14:14:51,458,3991.06,1827905.48,76.15,BSE,FMCG,Executed,15-02-2025,INR,3964.6,4002.35,Intraday
